ticker,exchange,avg_price_volatility_5d,avg_price_volatility_20d,max_price_volatility_5d,avg_price_momentum_5d,avg_price_momentum_20d,avg_volume_ratio,max_volume_ratio,avg_volume_volatility,volume_trend,avg_pv_correlation,min_pv_correlation,avg_hl_spread,max_hl_spread,avg_hl_spread_ratio,avg_rsi,min_rsi,max_rsi,total_return_6m,max_drawdown_6m,sharpe_ratio_6m,data_points,missing_data_pct,anomaly_score,is_anomaly,anomaly_probability
GNOLF,PNK,21.987260222381277,36.43214497203592,446.8782841708469,38.968517687020146,19.17153429589941,1.193136172562108,11.724606185942681,278920.35273021855,8.06363520033722,0.1287552489167516,-0.9999999999302311,8.646850718863885,999.0000029103832,1.0009599720651305,59.78515642480571,0.0,100.0,13.799999301508102,-0.9995000000014552,0.10609431298115726,120,0.030072463768115943,-0.2964579890539158,True,0.9299654990968166
GNTLF,PNK,17.73375997349558,35.4867536903929,406.2102905333543,19.23753879588785,27.72927751940509,1.1029487622966239,20.0,11.30485265292716,10.0,-0.23943125093155454,-1.0000000000001608,0.050000001552204326,6.000000186264519,0.7792207926039265,43.973992960126516,0.0,100.0,5.666666401757145,-0.9998264984278288,0.09509591758423337,120,0.06557971014492754,-0.29328381807771026,True,0.9228088990568304
EVOH,PNK,0.0008116391114823885,0.0016232782229648002,0.019479338675577326,0.0018148802264725445,0.007259520905890178,1.9047619047619047,20.0,0.6877953910866855,inf,1.0000000000003424,1.0000000000003424,0.008391304011794104,0.9652173907860465,7.2830206757982205,100.0,100.0,100.0,0.04355712543534107,0.0,0.09128709291752768,120,0.11413043478260869,-0.28818317275782995,True,0.911308800677175
JOCM,PNK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1712139482105108,0.0,,,0.015873015873015872,1.0,8.571428571428571,,,,0.0,0.0,0.0,63,0.19392684610075914,-0.28767120466128543,True,0.9101544989941
BRPSF,PNK,0.003821638553411816,0.006219265276532442,0.010467976939024654,0.008545443590862782,0.03538456876216473,0.0,0.0,1.071958528870637,0.0,,,0.014705882352941176,1.0,8.676470588235293,100.0,100.0,100.0,0.12264409366010587,0.0,0.28185368929031546,68,0.15409207161125318,-0.28267298869354657,True,0.8988853415155889
EMRH,PNK,21.347001867061163,29.138907216982307,446.8783008308483,18.12121175934919,24.397012904444132,0.8433292719166818,15.890843957433358,1217.9147883423075,0.028169014084507043,0.052651806820822815,-1.000000000037872,24.06517556829421,999.000040163287,1.3440516873123425,45.77232654697045,0.0,100.0,0.0,-0.9990000000401633,0.10352519950697218,120,0.010144927536231883,-0.28128666965530075,True,0.8957596967538805
CAPS,NCM,0.0805222358481344,0.10434325889802472,0.3841937240864496,-0.08641128493782528,-0.3499660694424481,1.741720738491757,20.0,2868664.3905576714,725110.5,-0.2194293009135654,-1.0000000000000007,0.16121433574836205,6.065502434368257,0.9560019616951333,20.127600018053222,0.0,100.0,-0.8587500005960464,-0.8624999970197678,-0.1005932578829606,120,0.013405797101449275,-0.2793167112116511,True,0.8913181575985298
HAPVD,PNK,2.3150225669007868e-08,4.2107218425141153e-08,4.2596407924379954e-07,5.176547829036214e-08,1.966420458150574e-07,0.0,0.0,17.693696431894505,0.0,,,0.019607824461103335,0.9999990475162701,8.23529411764706,100.0,100.0,100.0,1.2382303820057672e-06,0.0,0.17709174828269086,51,0.19607843137254902,-0.2734206650705829,True,0.8780247199213413
BMH.AX,ASX,0.03467417336719681,0.05183318943969151,0.3358433257173221,-0.06268737008486247,-0.24602974664592833,1.387947049592759,20.0,37115.06044237353,712173.9999999999,-0.37912422071601926,-1.0000218189852264,0.031912198944473856,2.0227273189085575,0.9905935717636426,12.998376924720517,0.0,100.0,-0.8900000022351742,-0.9100000052154064,-0.16927585917555107,120,0.036231884057971016,-0.2722994193914468,True,0.875496719088276
BAKR,OQB,2.8791181451047576,1.8991806329955547,178.41588227741696,7.72903214270069,10.195744528668994,1.0666666666666667,20.0,15.535143355815693,0.58,0.27802533089926074,-0.11061600498073246,0.017375621889991248,0.9974999999627471,4.039222724046441,100.0,100.0,100.0,478.99999284744274,0.0,0.12315412522147254,67,0.17131732641142117,-0.2694852792768983,True,0.8691518575772619
HCIL,PNK,18.849758008228786,17.04648870573105,446.83338598098754,23.542176873175677,1.2570584059001164,0.904709541291344,11.403508771929824,4175.249162451736,0.1711954615161022,0.07093432396090114,-1.000000000000955,0.3543068422448164,5.593361279090963,0.9942876403177832,42.712406387382586,0.0,100.0,-0.8876404459579411,-0.9999283154130172,0.09145590014539247,120,0.00036231884057971015,-0.2676339864762786,True,0.8649778662484209
BINI,NCM,2.8646745220697096,1.553814978252625,79.68633482347694,-0.22920975415643047,-0.9136580382366567,7.631779385922305,20.0,5871635.059440942,inf,-0.022496390367733453,-0.6807760931123219,0.7944453002200091,5.083333333333333,1.0566219608729022,15.66531652851744,0.0,46.59649127917037,-0.9999999999995758,-0.9999999999999728,0.07915999228236031,120,0.060144927536231886,-0.2670888272436756,True,0.8637487306362902
